,PV Production (W/m2),Performance Ratio,Capacity Factor,Temperature (C),POA Irradiance (W/m2)
2020-01-15 19:00:00,0.0,,0.0,24.16,0.0
2020-01-15 20:00:00,0.0,,0.0,23.16,0.0
2020-01-15 21:00:00,0.0,,0.0,22.46,0.0
2020-01-15 22:00:00,0.0,,0.0,23.34,0.0
2020-01-15 23:00:00,0.0,,0.0,21.77,0.0
2020-01-16 00:00:00,0.0,,0.0,21.23,0.0
2020-01-16 01:00:00,0.0,,0.0,20.29,0.0
2020-01-16 02:00:00,0.0,,0.0,19.57,0.0
2020-01-16 03:00:00,0.0,,0.0,19.32,0.0
2020-01-16 04:00:00,0.0,,0.0,19.15,0.0
2020-01-16 05:00:00,0.0,,0.0,19.27,0.0
2020-01-16 06:00:00,0.0,,0.0,18.97,0.0
2020-01-16 07:00:00,12.632977810409843,0.8444503883963798,0.05742262641095383,22.272000000000002,68.0
2020-01-16 08:00:00,49.74583006814921,0.7961880612699938,0.22611740940067823,36.716,284.0
2020-01-16 09:00:00,59.130676011152985,0.7723442530192396,0.2687758000506954,43.852,348.0
2020-01-16 10:00:00,107.42652828040003,0.7087117580182084,0.4883024012745456,62.896,689.0
2020-01-16 11:00:00,133.76342952050433,0.6644906489869675,0.6080155887295652,76.13054,915.01
2020-01-16 12:00:00,114.27345290586418,0.6916441889956675,0.5194247859357463,68.00399999999999,751.0
2020-01-16 13:00:00,57.89611779769566,0.7627947008919058,0.2631641718077075,46.709999999999994,345.0
2020-01-16 14:00:00,67.72812349045294,0.7508661140848442,0.3078551067747861,50.28,410.0
2020-01-16 15:00:00,96.572292150122,0.7149266519849126,0.43896496431873633,61.036,614.0
2020-01-16 16:00:00,53.052476966575846,0.7704396887391206,0.24114762257534475,44.422,313.0
2020-01-16 17:00:00,25.287116065066797,0.8037862703454163,0.11494143665939453,34.442,143.0
2020-01-16 18:00:00,6.18017583150914,0.8262267154423983,0.028091708325041546,27.726,34.0
2020-01-16 19:00:00,0.0,,0.0,24.99,0.0
2020-01-16 20:00:00,0.0,,0.0,24.56,0.0
2020-01-16 21:00:00,0.0,,0.0,24.33,0.0
2020-01-16 22:00:00,0.0,,0.0,23.55,0.0
2020-01-16 23:00:00,0.0,,0.0,23.15,0.0
2020-01-17 00:00:00,0.0,,0.0,21.89,0.0
2020-01-17 01:00:00,0.0,,0.0,20.77,0.0
2020-01-17 02:00:00,0.0,,0.0,20.29,0.0
2020-01-17 03:00:00,0.0,,0.0,20.04,0.0
2020-01-17 04:00:00,0.0,,0.0,20.05,0.0
2020-01-17 05:00:00,0.0,,0.0,19.61,0.0
2020-01-17 06:00:00,0.0,,0.0,19.45,0.0
2020-01-17 07:00:00,12.411934748327392,0.842057988353283,0.056417885219669964,22.988,67.0
2020-01-17 08:00:00,56.56629127414224,0.7887101404648945,0.2571195057915556,38.95400000000001,326.0
2020-01-17 09:00:00,93.04058195116876,0.7291455942857471,0.4229117361416762,56.78054,580.01
2020-01-17 10:00:00,120.17207975314827,0.684498597950745,0.546236726150674,70.14254000000001,798.01
2020-01-17 11:00:00,138.15160871844265,0.6514059582484651,0.6279618578111029,80.04654000000001,964.01
2020-01-17 12:00:00,144.41255218524296,0.6366773278155443,0.6564206917511044,84.45454000000001,1031.01
2020-01-17 13:00:00,139.56034995276153,0.6420635692533546,0.6343652270580069,82.84254,988.01
2020-01-17 14:00:00,127.38395135911077,0.6594737593658665,0.5790179607232308,77.632,878.0
2020-01-17 15:00:00,115.52657201379876,0.6793195196451578,0.5251207818809034,71.69254000000001,773.01
2020-01-17 16:00:00,90.47494241098761,0.7177133302474029,0.41124973823176186,60.202000000000005,573.0
2020-01-17 17:00:00,17.033691568701546,0.8065194871544292,0.07742587076682521,33.624,96.0
2020-01-17 18:00:00,7.3965669074995555,0.8200185041573786,0.03362075867045253,29.584,41.0
2020-01-17 19:00:00,0.0,,0.0,25.77,0.0
2020-01-17 20:00:00,0.0,,0.0,24.44,0.0
2020-01-17 21:00:00,0.0,,0.0,23.6,0.0
2020-01-17 22:00:00,0.0,,0.0,23.19,0.0
2020-01-17 23:00:00,0.0,,0.0,22.3,0.0
2020-01-18 00:00:00,0.0,,0.0,21.7,0.0
2020-01-18 01:00:00,0.0,,0.0,21.42,0.0
2020-01-18 02:00:00,0.0,,0.0,20.99,0.0
2020-01-18 03:00:00,0.0,,0.0,20.64,0.0
2020-01-18 04:00:00,0.0,,0.0,20.38,0.0
2020-01-18 05:00:00,0.0,,0.0,20.66,0.0
2020-01-18 06:00:00,0.0,,0.0,20.64,0.0
2020-01-18 07:00:00,13.986134778606992,0.8364913145099876,0.06357333990275905,24.654000000000003,76.0
2020-01-18 08:00:00,56.80771704997735,0.7872466331759611,0.25821689568171524,39.391999999999996,328.0
2020-01-18 09:00:00,93.75263573700896,0.7296935741838866,0.4261483442591316,56.61654,584.01
2020-01-18 10:00:00,120.07950727159373,0.6831152828420268,0.5458159421436078,70.55654,799.01
2020-01-18 11:00:00,138.03488536743316,0.6495080766500307,0.6274312971246961,80.61454,966.01
2020-01-18 12:00:00,142.9986710932773,0.6359956942837123,0.6499939595148968,84.65853999999999,1022.01
2020-01-18 13:00:00,146.39742512872894,0.6254103264952608,0.6654428414942225,87.82654000000001,1064.01
2020-01-18 14:00:00,136.6528575142842,0.641014388228868,0.6211493523376554,83.15654,969.01
2020-01-18 15:00:00,118.31835851683199,0.670578572001664,0.5378107205310545,74.30854,802.01
2020-01-18 16:00:00,96.56391807639694,0.703397221754874,0.43892690034725884,64.48654,624.01
2020-01-18 17:00:00,14.841991168102695,0.8031380502220072,0.06746359621864861,34.636,84.0
2020-01-18 18:00:00,7.008179472011481,0.8168041342670723,0.03185536123641582,30.546000000000003,39.0
2020-01-18 19:00:00,0.0,,0.0,26.32,0.0
2020-01-18 20:00:00,0.0,,0.0,24.15,0.0
2020-01-18 21:00:00,0.0,,0.0,23.93,0.0
2020-01-18 22:00:00,0.0,,0.0,23.52,0.0
2020-01-18 23:00:00,0.0,,0.0,21.9,0.0
2020-01-19 00:00:00,0.0,,0.0,20.89,0.0
2020-01-19 01:00:00,0.0,,0.0,20.12,0.0
2020-01-19 02:00:00,0.0,,0.0,19.44,0.0
2020-01-19 03:00:00,0.0,,0.0,18.8,0.0
2020-01-19 04:00:00,0.0,,0.0,18.36,0.0
2020-01-19 05:00:00,0.0,,0.0,18.22,0.0
2020-01-19 06:00:00,0.0,,0.0,17.82,0.0
2020-01-19 07:00:00,11.208581316996419,0.8491349482573045,0.05094809689543827,20.869999999999997,60.0
2020-01-19 08:00:00,55.78488824513859,0.7923989807548094,0.25356767384153905,37.849999999999994,320.0
2020-01-19 09:00:00,92.29001101510343,0.7282986980358541,0.419500050068652,57.034,576.0
2020-01-19 10:00:00,109.85943098795843,0.6984070628605112,0.4993610499452656,65.98,715.0
2020-01-19 11:00:00,131.5022622067063,0.6619463515891789,0.5977375554850286,76.89200000000001,903.0
2020-01-19 12:00:00,133.92229928183184,0.6538536240690941,0.6087377240083266,79.314,931.0
2020-01-19 13:00:00,111.0929174329272,0.6860975631974259,0.5049678065133054,69.664,736.0
2020-01-19 14:00:00,102.73187356052273,0.6959211052738296,0.4669630616387397,66.724,671.0
2020-01-19 15:00:00,121.09168324162627,0.6671637216608188,0.5504167420073921,75.33054,825.01
2020-01-19 16:00:00,93.09581253368927,0.7088035112377383,0.42316278424404213,62.868539999999996,597.01
2020-01-19 17:00:00,17.101745192251496,0.8013938703023193,0.07773520541932498,35.158,97.0
2020-01-19 18:00:00,8.07828958630532,0.8159888471015475,0.03671949811956964,30.79,45.0
2020-01-19 19:00:00,0.0,,0.0,26.23,0.0
2020-01-19 20:00:00,0.0,,0.0,24.26,0.0
2020-01-19 21:00:00,0.0,,0.0,23.75,0.0
2020-01-19 22:00:00,0.0,,0.0,24.68,0.0
2020-01-19 23:00:00,0.0,,0.0,22.74,0.0
2020-01-20 00:00:00,0.0,,0.0,21.11,0.0
2020-01-20 01:00:00,0.0,,0.0,20.07,0.0
2020-01-20 02:00:00,0.0,,0.0,19.36,0.0
2020-01-20 03:00:00,0.0,,0.0,18.9,0.0
2020-01-20 04:00:00,0.0,,0.0,18.44,0.0
2020-01-20 05:00:00,0.0,,0.0,18.22,0.0
2020-01-20 06:00:00,0.0,,0.0,17.94,0.0
2020-01-20 07:00:00,10.45706136933555,0.8487874488097037,0.04753209713334341,20.974,56.0
2020-01-20 08:00:00,42.689028473429445,0.8051495374090804,0.19404103851558838,34.034,241.0
2020-01-20 09:00:00,62.93705077192256,0.7649131109859328,0.2860775035087389,46.07600000000001,374.0
2020-01-20 10:00:00,100.78652407216057,0.7135834329663026,0.45812056396436623,61.438,642.0
2020-01-20 11:00:00,125.98794717440991,0.6721508065216064,0.5726724871564087,73.83800000000001,852.0
2020-01-20 12:00:00,141.01428420929747,0.6409676094570758,0.6409740191331703,83.17054,1000.01
2020-01-20 13:00:00,141.25133675804594,0.6356882909262191,0.6420515307183906,84.75054,1010.01
2020-01-20 14:00:00,130.8641350710993,0.6508063212209035,0.5948369775959059,80.226,914.0
2020-01-20 15:00:00,120.71109713398691,0.6658739640956858,0.548686805154486,75.71654000000001,824.01
2020-01-20 16:00:00,93.61298664054895,0.7056492854825938,0.4255135756388589,63.812540000000006,603.01
2020-01-20 17:00:00,14.451117641374305,0.8010597362180879,0.0656868983698832,35.257999999999996,82.0
2020-01-20 18:00:00,7.338097452368066,0.8135363029232889,0.03335498841985485,31.523999999999997,41.0
2020-01-20 19:00:00,0.0,,0.0,27.16,0.0
2020-01-20 20:00:00,0.0,,0.0,25.35,0.0
2020-01-20 21:00:00,0.0,,0.0,23.8,0.0
2020-01-20 22:00:00,0.0,,0.0,23.35,0.0
2020-01-20 23:00:00,0.0,,0.0,22.08,0.0
2020-01-21 00:00:00,0.0,,0.0,21.27,0.0
2020-01-21 01:00:00,0.0,,0.0,20.68,0.0
2020-01-21 02:00:00,0.0,,0.0,20.03,0.0
2020-01-21 03:00:00,0.0,,0.0,19.58,0.0
2020-01-21 04:00:00,0.0,,0.0,19.32,0.0
2020-01-21 05:00:00,0.0,,0.0,19.15,0.0
2020-01-21 06:00:00,0.0,,0.0,18.94,0.0
2020-01-21 07:00:00,14.445472111887131,0.8418107291309517,0.06566123687221423,23.062,78.0
2020-01-21 08:00:00,58.185367383084994,0.787139710269007,0.26447894265038635,39.42400000000001,336.0
2020-01-21 09:00:00,93.95943509879147,0.7238662757548907,0.42708834135814305,58.36054,590.01
2020-01-21 10:00:00,120.9698207239593,0.6796737017744432,0.5498628214725423,71.58654000000001,809.01
2020-01-21 11:00:00,139.0873232690118,0.6451108721015453,0.6322151057682354,81.93054000000001,980.01
2020-01-21 12:00:00,148.04950478252522,0.6242542225638201,0.6729522944660237,88.17254,1078.01
2020-01-21 13:00:00,147.70325047757018,0.6204918727753742,0.6713784112616826,89.29854,1082.01
2020-01-21 14:00:00,137.9934768788347,0.636142713280774,0.627243076721976,84.61454,986.01
2020-01-21 15:00:00,122.98986205232869,0.6615836824541543,0.5590448275105849,77.00054,845.01
2020-01-21 16:00:00,94.55709047733981,0.7045867390947377,0.429804956715181,64.13054000000001,610.01
2020-01-21 17:00:00,60.95368364111017,0.7508460660397901,0.27706219836868257,50.286,369.0
2020-01-21 18:00:00,6.990404875266707,0.8147325029448377,0.03177456761484867,31.166,39.0
2020-01-21 19:00:00,0.0,,0.0,27.13,0.0
2020-01-21 20:00:00,0.0,,0.0,25.3,0.0
2020-01-21 21:00:00,0.0,,0.0,23.82,0.0
2020-01-21 22:00:00,0.0,,0.0,22.73,0.0
2020-01-21 23:00:00,0.0,,0.0,21.62,0.0
2020-01-22 00:00:00,0.0,,0.0,20.58,0.0
2020-01-22 01:00:00,0.0,,0.0,19.88,0.0
2020-01-22 02:00:00,0.0,,0.0,19.25,0.0
2020-01-22 03:00:00,0.0,,0.0,19.09,0.0
2020-01-22 04:00:00,0.0,,0.0,18.64,0.0
2020-01-22 05:00:00,0.0,,0.0,18.42,0.0
2020-01-22 06:00:00,0.0,,0.0,18.29,0.0
2020-01-22 07:00:00,11.73186897361851,0.8464551929017685,0.05332667715281141,21.672,63.0
2020-01-22 08:00:00,51.835146439194205,0.7959942635011394,0.2356143019963373,36.774,296.0
2020-01-22 09:00:00,82.26819644618948,0.7390244021396827,0.37394634748267946,53.824,506.0
2020-01-22 10:00:00,117.61051068383304,0.6880221755225988,0.5345932303810593,69.08800000000001,777.0
2020-01-22 11:00:00,136.82082441022908,0.6567120075060602,0.621912838228314,78.45854,947.01
2020-01-22 12:00:00,146.7880606317011,0.6330285836157371,0.6672184574168231,85.54654000000001,1054.01
2020-01-22 13:00:00,146.88235714622658,0.6274819578174956,0.6676470779373935,87.20654,1064.01
2020-01-22 14:00:00,136.9764213482897,0.6418697714845006,0.6226200970376805,82.90054,970.01
2020-01-22 15:00:00,119.34852736271426,0.6697365541094008,0.5424933061941557,74.56054,810.01
2020-01-22 16:00:00,92.08446669569123,0.7094334876401481,0.41856575770768745,62.68000000000001,590.0
2020-01-22 17:00:00,58.09712952142844,0.7545081756029668,0.2640778614610384,49.19,350.0
2020-01-22 18:00:00,6.8137894839063655,0.815046588984015,0.03097177038139257,31.072,38.0
2020-01-22 19:00:00,0.0,,0.0,27.1,0.0
2020-01-22 20:00:00,0.0,,0.0,25.15,0.0
2020-01-22 21:00:00,0.0,,0.0,24.76,0.0
2020-01-22 22:00:00,0.0,,0.0,24.84,0.0
2020-01-22 23:00:00,0.0,,0.0,23.17,0.0
2020-01-23 00:00:00,0.0,,0.0,22.13,0.0
2020-01-23 01:00:00,0.0,,0.0,21.5,0.0
2020-01-23 02:00:00,0.0,,0.0,21.15,0.0
2020-01-23 03:00:00,0.0,,0.0,21.08,0.0
2020-01-23 04:00:00,0.0,,0.0,21.17,0.0
2020-01-23 05:00:00,0.0,,0.0,21.21,0.0
2020-01-23 06:00:00,0.0,,0.0,21.04,0.0
2020-01-23 07:00:00,10.172648708949538,0.8407147693346726,0.04623931231340699,23.39,55.0
2020-01-23 08:00:00,17.263668975235447,0.8260128696284903,0.07847122261470658,27.79,95.0
2020-01-23 09:00:00,58.60931136301249,0.7744359323865285,0.26640596074096584,43.226,344.0
2020-01-23 10:00:00,91.87868714588376,0.7301230701357577,0.41763039611765346,56.488,572.0
2020-01-23 11:00:00,109.67654376618344,0.701167010396263,0.4985297443917429,65.154,711.0
2020-01-23 12:00:00,81.40403201316981,0.7356229171622068,0.37001832733259005,54.842,503.0
2020-01-23 13:00:00,92.78288338161336,0.7172455425294786,0.42174037900733347,60.342,588.0
2020-01-23 14:00:00,77.27728962609278,0.7348544087684745,0.3512604073913308,55.072,478.0
2020-01-23 15:00:00,98.0874331790919,0.7065799825608119,0.44585196899587226,63.534,631.0
2020-01-23 16:00:00,88.88322800758803,0.722745389555928,0.4040146727617638,58.696,559.0
2020-01-23 17:00:00,52.46443920326779,0.771762859712677,0.23847472365121722,44.025999999999996,309.0
2020-01-23 18:00:00,9.736977023626439,0.8196108605746161,0.04425898647102927,29.706,54.0
2020-01-23 19:00:00,0.0,,0.0,26.01,0.0
2020-01-23 20:00:00,0.0,,0.0,25.89,0.0
2020-01-23 21:00:00,0.0,,0.0,24.56,0.0
2020-01-23 22:00:00,0.0,,0.0,24.64,0.0
2020-01-23 23:00:00,0.0,,0.0,23.75,0.0
2020-01-24 00:00:00,0.0,,0.0,23.25,0.0
2020-01-24 01:00:00,0.0,,0.0,22.91,0.0
2020-01-24 02:00:00,0.0,,0.0,22.6,0.0
2020-01-24 03:00:00,0.0,,0.0,22.6,0.0
2020-01-24 04:00:00,0.0,,0.0,22.44,0.0
2020-01-24 05:00:00,0.0,,0.0,21.96,0.0
2020-01-24 06:00:00,0.0,,0.0,21.87,0.0
2020-01-24 07:00:00,9.394430111422244,0.8372932363121429,0.04270195505191929,24.414,51.0
2020-01-24 08:00:00,13.168832650900782,0.8313656976578777,0.05985833023136719,26.188000000000002,72.0
2020-01-24 09:00:00,32.496302850241136,0.8071610245961535,0.14771046750109607,33.432,183.0
2020-01-24 10:00:00,65.40861506513833,0.7682477691465626,0.2973118866597197,45.078,387.0
2020-01-24 11:00:00,93.48067964736791,0.7300896567273345,0.4249121802153087,56.498000000000005,582.0
2020-01-24 12:00:00,114.25295845767377,0.6961549991327917,0.5193316293530625,66.654,746.0
2020-01-24 13:00:00,122.3344604090649,0.6814530994266093,0.5560657291321132,71.054,816.0
2020-01-24 14:00:00,124.79883988389425,0.6753183976401204,0.5672674540177011,72.89,840.0
2020-01-24 15:00:00,110.01320109736531,0.6964624024902842,0.5000600049880242,66.56200000000001,718.0
2020-01-24 16:00:00,89.74361846295312,0.7258461538575957,0.40792553846796875,57.768,562.0
2020-01-24 17:00:00,59.67082086597818,0.7640309970035619,0.2712310039362644,46.34,355.0
2020-01-24 18:00:00,9.73578616975024,0.8195106203493467,0.044253573498864725,29.736,54.0
2020-01-24 19:00:00,0.0,,0.0,25.85,0.0
2020-01-24 20:00:00,0.0,,0.0,24.5,0.0
2020-01-24 21:00:00,0.0,,0.0,23.28,0.0
2020-01-24 22:00:00,0.0,,0.0,22.62,0.0
2020-01-24 23:00:00,0.0,,0.0,22.11,0.0
2020-01-25 00:00:00,0.0,,0.0,21.7,0.0
2020-01-25 01:00:00,0.0,,0.0,21.14,0.0
2020-01-25 02:00:00,0.0,,0.0,20.72,0.0
2020-01-25 03:00:00,0.0,,0.0,20.46,0.0
2020-01-25 04:00:00,0.0,,0.0,20.38,0.0
2020-01-25 05:00:00,0.0,,0.0,20.68,0.0
2020-01-25 06:00:00,0.0,,0.0,20.61,0.0
2020-01-25 07:00:00,1.1204435381279274,0.8488208622181268,0.005092925173308761,20.964000000000002,6.0
2020-01-25 08:00:00,27.31258943663769,0.8167640381769645,0.12414813380289859,30.558000000000003,152.0
2020-01-25 09:00:00,17.84603033506695,0.8193769667156542,0.08111831970484977,29.776,99.0
2020-01-25 10:00:00,39.89580719730199,0.8024096379183828,0.18134457816955452,34.854,226.0
2020-01-25 11:00:00,56.32299541666451,0.7829162554443219,0.2560136155302932,40.688,327.0
2020-01-25 12:00:00,104.93098665895346,0.7226651973757126,0.47695903026797026,58.72,660.0
2020-01-25 13:00:00,124.75693946973162,0.6915573141337673,0.5670769975896892,68.03,820.0
2020-01-25 14:00:00,115.75011465273309,0.6968700460730469,0.5261368847851504,66.44,755.0
2020-01-25 15:00:00,113.6381602965205,0.6961416337694223,0.5165370922569114,66.658,742.0
2020-01-25 16:00:00,85.78245769150695,0.7343131115520197,0.3899202622341225,55.233999999999995,531.0
2020-01-25 17:00:00,51.476089293619964,0.7773495816010263,0.23398222406190894,42.354,301.0
2020-01-25 18:00:00,9.945430848990489,0.8219364338008669,0.045206503859047675,29.009999999999998,55.0
2020-01-25 19:00:00,0.0,,0.0,24.97,0.0
2020-01-25 20:00:00,0.0,,0.0,23.33,0.0
2020-01-25 21:00:00,0.0,,0.0,22.24,0.0
2020-01-25 22:00:00,0.0,,0.0,23.25,0.0
2020-01-25 23:00:00,0.0,,0.0,22.96,0.0
2020-01-26 00:00:00,0.0,,0.0,21.06,0.0
2020-01-26 01:00:00,0.0,,0.0,21.16,0.0
2020-01-26 02:00:00,0.0,,0.0,20.97,0.0
2020-01-26 03:00:00,0.0,,0.0,20.54,0.0
2020-01-26 04:00:00,0.0,,0.0,20.19,0.0
2020-01-26 05:00:00,0.0,,0.0,19.97,0.0
2020-01-26 06:00:00,0.0,,0.0,19.79,0.0
2020-01-26 07:00:00,4.479974639987673,0.8484800454522108,0.02036352109085306,21.066,24.0
2020-01-26 08:00:00,6.124402704783767,0.8435816397773784,0.027838194112653487,22.532,33.0
2020-01-26 09:00:00,13.57282027216708,0.8337113189291817,0.06169463760075945,25.486,74.0
2020-01-26 10:00:00,24.931469760224388,0.8211946561338731,0.11332486254647449,29.232,138.0
2020-01-26 11:00:00,39.86424221863282,0.801774783158343,0.18120110099378553,35.044,226.0
2020-01-26 12:00:00,47.549086915951136,0.7888036980084794,0.21613221325432336,38.926,274.0
2020-01-26 13:00:00,67.84631500257089,0.7671451266685989,0.3083923409207768,45.408,402.0
2020-01-26 14:00:00,72.10348235251136,0.7621932595402893,0.3277431016023244,46.89,430.0
2020-01-26 15:00:00,83.89477346436233,0.7477252536930689,0.38133987938346514,51.22,510.0
2020-01-26 16:00:00,75.98254624580825,0.7574017767724107,0.3453752102082193,48.324,456.0
2020-01-26 17:00:00,33.3555789016085,0.8022024747861594,0.15161626773458411,34.916,189.0
2020-01-26 18:00:00,8.76743672446271,0.8302496898165445,0.03985198511119414,26.522,48.0
2020-01-26 19:00:00,0.0,,0.0,23.39,0.0
2020-01-26 20:00:00,0.0,,0.0,22.59,0.0
2020-01-26 21:00:00,0.0,,0.0,22.54,0.0
2020-01-26 22:00:00,0.0,,0.0,22.42,0.0
2020-01-26 23:00:00,0.0,,0.0,22.22,0.0
2020-01-27 00:00:00,0.0,,0.0,21.59,0.0
2020-01-27 01:00:00,0.0,,0.0,21.48,0.0
2020-01-27 02:00:00,0.0,,0.0,20.4,0.0
2020-01-27 03:00:00,0.0,,0.0,20.3,0.0
2020-01-27 04:00:00,0.0,,0.0,20.05,0.0
2020-01-27 05:00:00,0.0,,0.0,19.67,0.0
2020-01-27 06:00:00,0.0,,0.0,19.67,0.0
2020-01-27 07:00:00,2.9937301948902793,0.8504915326392839,0.013607864522228542,20.464000000000002,16.0
2020-01-27 08:00:00,6.871215104158714,0.8441296196755176,0.031232795927994154,22.368000000000002,37.0
2020-01-27 09:00:00,18.306805514138354,0.8321275233699251,0.08321275233699252,25.96,100.0
2020-01-27 10:00:00,24.5709438948695,0.8212213868606116,0.11168610861304319,29.224,136.0
2020-01-27 11:00:00,28.30082173108786,0.8141778403650133,0.1286400987776721,31.332,158.0
2020-01-27 12:00:00,28.835575399290807,0.8141043308664824,0.13107079726950366,31.354,161.0
2020-01-27 13:00:00,29.46393018216314,0.8116785174149626,0.13392695537346883,32.08,165.0
2020-01-27 14:00:00,53.19666584794424,0.7850747616284568,0.24180302658156472,40.042,308.0
2020-01-27 15:00:00,46.61812587180641,0.7877344689389391,0.2119005721445746,39.245999999999995,269.0
2020-01-27 16:00:00,59.14346666389738,0.7725113200613555,0.2688339393813517,43.802,348.0
2020-01-27 17:00:00,60.71082884062362,0.7729924731426485,0.2759583129119255,43.658,357.0
2020-01-27 18:00:00,10.054188152066974,0.8309246406666921,0.045700855236668066,26.32,55.0
2020-01-27 19:00:00,0.0,,0.0,22.7,0.0
2020-01-27 20:00:00,0.0,,0.0,21.78,0.0
2020-01-27 21:00:00,0.0,,0.0,20.82,0.0
2020-01-27 22:00:00,0.0,,0.0,20.64,0.0
2020-01-27 23:00:00,0.0,,0.0,20.05,0.0
2020-01-28 00:00:00,0.0,,0.0,20.27,0.0
2020-01-28 01:00:00,0.0,,0.0,20.29,0.0
2020-01-28 02:00:00,0.0,,0.0,20.11,0.0
2020-01-28 03:00:00,0.0,,0.0,19.65,0.0
2020-01-28 04:00:00,0.0,,0.0,19.57,0.0
2020-01-28 05:00:00,0.0,,0.0,19.6,0.0
2020-01-28 06:00:00,0.0,,0.0,18.94,0.0
2020-01-28 07:00:00,7.0892148730019855,0.8479922096892327,0.032223703968190846,21.212,38.0
2020-01-28 08:00:00,5.2188979999802845,0.8472237012955007,0.02372226363627402,21.442,28.0
2020-01-28 09:00:00,16.506557895116316,0.8336645401573897,0.07502980861416507,25.5,90.0
2020-01-28 10:00:00,24.266541061452994,0.8231526818674693,0.11030245937024089,28.646,134.0
2020-01-28 11:00:00,55.269795427412724,0.7900199460750819,0.251226342851876,38.562,318.0
2020-01-28 12:00:00,43.73790463397764,0.8016478122063351,0.1988086574271711,35.082,248.0
2020-01-28 13:00:00,50.19750771168244,0.7922586444394325,0.22817048959855654,37.891999999999996,288.0
2020-01-28 14:00:00,115.50356673504035,0.7075690194501368,0.5250162124320016,63.23800000000001,742.0
2020-01-28 15:00:00,96.72861009874799,0.731573212061322,0.4396755004488545,56.054,601.0
2020-01-28 16:00:00,85.84512747938447,0.7432478569643677,0.39020512490629305,52.56,525.0
2020-01-28 17:00:00,57.3480647910185,0.775812564813562,0.26067302177735685,42.81400000000001,336.0
2020-01-28 18:00:00,9.141641237304231,0.8310582943003847,0.041552914715019235,26.279999999999998,50.0
2020-01-28 19:00:00,0.0,,0.0,23.01,0.0
